Latitude,Longitude,Landuse forest cover in 1990,Landuse shrubland in 1990,Landuse grassland in 1990,Landuse agriculture in 1990,Landuse bareland in 1990,Landuse settlements in 1990,Landuse waterbodies in 1990,Landuse snow and gacier lakes in 1990, Landuse forest cover in 2000,Landuse shrubland in 2000,Landuse grassland in 2000, Landuse agriculture in 2000,Landuse bareland in 2000,Landuse settlements in 2000,Landuse waterbodies in 2000,Landuse snow and gacier lakes in 2000,Landuse forest cover in 2010,Landuse shrubland in 2010,Landuse grassland in 2010,Landuse agriculture in 2010,Landuse bareland in 2010,Landuse settlements in 2010 ,Landuse waterbodies in 2010, Landuse snow and gacier lakes in 2010,Slope 0-5 degrees,Slope 5-10 degrees,Slope 10-15 degrees,SLope 15-20 degrees,SLope 20-25 degrees,Slope 25-30 degrees,Slope 30-40 degrees,Slope 40-50 degrees,Slope 50-60 degrees,Slope over 60 degree,Glaciated mountain," Haplumbrepts, Dystrochrepts, Cyrumbrepts soils","Dystrochrepts, Haplumbrepts, Haplustalfs","Dystrochrepts, Haplustalfs, Rhodustaifs","Udipsamments, Dystrochrepts, Rhodustalfs","Udipsamments, Dystrochrepts, Rhodustalfs","Udorthents, Haplustalfs, Rhodustralfs "," Haplaquents, Haplaqepts, Eutrocrepts","Haplaquents, Psammaquents, Ustorthents","Rhodustalfs, Dystrochrepts, Haplustailfs",Distance to river 1-99 meters,Distance from river 100-199 meters,Distance from river 200-299 meters,Distance from river 300-399 meters,Distance from river 400-499 meters,Distance from river 500-599 meters, Distance from river 600-699 meters,Distance from river 700-799 meters,Distance from river 800-899 meters,Distance from river over 900 meters,Distance from major roads 0 meters,Distance from major roads 0-50 meters,Distance from major roads 50-75 meters,Distance from major roads  above 75meters,Distance from minor roads 0 meters,Distance from minor roads 0 -25 meters,Distance from minor roads 25-50 meters, Distance from minor roads over 75 meters,Flat Area,Facing North Facing In,Northeast facing in Province 1,East facing ,Southeast facing ,South facing,Southwest facing, West facing,Northwest facing,North facing,ppt500 mm-1000mm, ppt1000mm-3000mm,ppt2000mm - 3000mm,Over 3000 mm,RainFall Erosibity Factor for(500-1000mm),RainFall Erosibity Factor for (1000-3000mm),RainFall Erosibity Factor for (2000-3000mm),RainFall Erosibity Factor for over 3000)
27.177077,86.987726,757800,0,0,234000,0,0,0,0,788400,0,0,199800,0,0,0,0,767700,0,4500,224100,0,0,0,0,0,0,974700,5400,0,0,0,0,0,0,0,0,0,0,61200,110700,67500,57600,0,0,0,0,0,0,0,3600,27000,46800,4500,14400,62100,117900,149400,185400,307800,169200,26100,3600,0,0,0,980100,0,53100,342900,138600,68400,175500,147600,96300,4500,13500,80862.8332,52737.2491,2407.2565,7341.5695
26.74174,86.633881,724500,0,219600,44100,0,0,0,0,722700,0,223200,44100,1800,0,0,0,721800,0,211500,63900,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,17100,38700,30600,34200,101700,108900,117900,118800,116100,110700,110700,109800,57600,34200,572400,376200,58500,2700,0,0,0,0,0,0,0,0,1009800,0,1800,39600,126900,138600,117900,114300,181800,161100,94500,33300,99613.2226,88264.3027,51750.3865,18197.0581
26.729785,87.915519,985500,0,0,0,0,0,0,0,852300,0,0,136800,0,0,0,0,855900,0,0,138600,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,72900,142200,95400,88200,0,0,0,0,33300,65700,101700,99900,102600,111600,792900,214200,2700,0,0,0,0,0,0,0,0,0,1009800,0,0,70200,114300,95400,128700,156600,143100,103500,126000,72000,78395.6767,56684.6995,69020.482,39414.604
26.579309,87.286392,0,0,0,803700,61200,0,126000,0,0,0,0,913500,0,0,79200,0,0,0,0,952200,0,0,44100,0,0,0,0,0,0,0,0,1009800,0,0,35100,66600,52200,47700,143100,259200,170100,139500,392400,140400,99000,112500,101700,93600,56700,0,0,0,1800,36900,110700,197100,240300,194400,173700,45000,9900,0,0,0,980100,0,0,26100,156600,336600,332100,96300,50400,9000,0,2700,27572.2528,4874.413,-59.9,1420.3939
27.14274,87.156858,708300,0,0,279900,0,0,0,0,714600,0,0,275400,0,0,0,0,680400,0,3600,313200,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,113400,200700,117000,103500,0,0,0,0,0,18000,45000,63900,88200,105300,489600,397800,87300,5400,0,0,0,0,0,0,0,1009800,0,0,0,46800,121500,157500,171900,164700,115200,95400,70200,36900,63099.3064,52243.8178,38427.7414,20170.7833
26.501285,87.422072,0,0,0,989100,0,0,0,0,0,0,0,991800,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,53100,99000,72900,67500,0,26100,90900,115200,92700,90900,117000,177300,184500,99900,7200,22500,45900,60300,117900,134100,342900,214200,35100,0,0,1009800,0,0,0,4500,90000,81900,285300,461700,52200,2700,1800,0,28559.1154,1420.3939,926.9626,-59.9
27.228012,87.262193,0,84600,0,842400,63000,0,0,0,0,90900,0,831600,63900,0,0,0,0,93600,0,846000,55800,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,133200,262800,163800,126900,127800,126900,125100,122400,135000,109800,77400,72900,50400,29700,18900,54900,104400,158400,212400,205200,219600,24300,11700,0,0,980100,0,0,0,31500,83700,152100,261000,298800,111600,7200,38700,25200,61125.5812,3887.5504,21157.6459,13756.1764
27.59499,87.868404,495000,0,218700,276300,0,0,0,0,591300,0,115200,283500,0,0,0,0,627300,0,104400,262800,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,85500,165600,117900,103500,210600,134100,111600,106200,101700,99900,104400,82800,32400,2700,12600,41400,70200,99900,108000,148500,352800,144000,2700,0,0,980100,0,0,0,54900,4500,0,900,27900,29700,100800,536400,225000,16223.3329,55204.4056,294025.1548,123297.925
26.867222,87.482809,990900,0,0,0,0,0,0,0,990000,0,0,0,0,0,0,0,965700,0,0,27900,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,226800,353700,185400,102600,0,0,0,0,0,2700,19800,45000,66600,170100,3600,19800,54900,108900,162900,182700,268200,108900,66600,3600,0,980100,0,0,0,25200,16200,11700,6300,81900,281700,213300,249300,94500,154384.0969,116883.3181,136620.5701,51750.3865
27.516823,87.813104,0,15300,488700,486000,0,0,0,0,345600,18900,104400,521100,0,0,0,0,480600,8100,90900,408600,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,148500,263700,162900,126900,0,0,0,0,43200,78300,117900,138600,153900,145800,54000,128700,108000,70200,79200,98100,233100,166500,62100,9900,0,980100,0,0,0,24300,153000,530100,154800,39600,41400,20700,26100,19800,22637.9398,11289.0199,14249.6077,10795.5886
26.890589,87.935355,38700,0,0,949500,0,0,0,0,43200,0,0,944100,0,0,0,0,102600,14400,0,875700,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,53100,103500,80100,96300,178200,131400,115200,112500,108900,100800,111600,102600,32400,900,900,7200,38700,104400,219600,264600,322200,79200,3600,0,0,980100,0,0,0,35100,257400,567900,138600,15300,10800,1800,1800,11700,5861.2756,926.9626,926.9626,6354.7069
27.044962,87.332326,828000,0,0,162900,0,0,0,0,788400,0,0,201600,0,0,0,0,737100,0,36000,217800,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,44100,87300,61200,61200,140400,254700,151200,123300,87300,104400,137700,174600,163800,154800,108900,54000,9900,0,375300,406800,151200,42300,4500,0,0,0,0,0,0,0,1009800,0,900,54000,135000,176400,160200,139500,117900,90000,82800,23400,64579.6003,49283.23,45335.7796,12769.3138
26.960649,87.789193,0,0,0,990000,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,995400,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,70200,135900,97200,92700,0,0,0,0,0,0,0,21600,54900,103500,900,15300,50400,155700,279900,256500,198900,22500,0,0,0,980100,0,0,0,900,54900,211500,381600,315000,16200,0,0,0,8821.8634,-59.9,-59.9,-59.9
27.438678,86.537816,5400,423900,4500,558900,0,0,0,0,4500,389700,5400,590400,0,0,0,0,4500,339300,13500,633600,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,139500,249300,159300,143100,0,0,3600,82800,107100,105300,110700,107100,105300,126900,16200,45000,117900,146700,177300,157500,261000,78300,9900,0,0,1009800,0,0,0,900,11700,170100,233100,153900,233100,180000,24300,2700,127738.8067,98626.36,13262.7451,1420.3939
27.48212,86.348195,765900,0,11700,218700,0,0,0,0,743400,0,19800,230400,0,0,0,0,756000,3600,59400,172800,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,78300,157500,100800,72900,230400,193500,207000,185400,118800,46800,3600,0,0,0,0,900,27000,61200,165600,240300,383400,115200,16200,0,0,0,0,980100,0,0,0,152100,286200,367200,203400,900,0,0,111455.5738,433.5313,-59.9,-59.9
27.224961,86.919834,396900,0,534600,59400,0,0,0,0,396000,0,535500,56700,0,0,0,0,428400,0,525600,43200,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,107100,211500,143100,113400,0,0,0,0,35100,58500,78300,99000,108000,119700,9900,58500,130500,167400,210600,212400,177300,37800,5400,0,0,1009800,0,0,0,37800,25200,8100,2700,117000,265500,265500,221400,66600,145502.3335,145502.3335,121324.1998,36454.0162
27.14523,87.689821,21600,0,0,967500,0,0,0,0,25200,0,0,918000,0,0,44100,0,72900,18000,900,871200,29700,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,153900,259200,159300,126000,202500,111600,108000,112500,115200,103500,99000,67500,43200,26100,10800,43200,102600,136800,167400,189900,290700,97200,1800,0,0,0,980100,0,900,5400,165600,324000,136800,141300,120600,115200,25200,5400,66059.8942,63099.3064,13756.1764,2900.6878
27.589169,87.232189,707400,0,0,282600,0,0,0,0,694800,0,0,297900,0,0,0,0,681300,0,22500,291600,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,59400,122400,85500,82800,129600,124200,118800,109800,119700,108900,107100,80100,52200,32400,665100,351900,23400,0,0,0,0,0,0,0,0,0,1009800,0,2700,59400,90900,116100,123300,139500,169200,154800,132300,52200,92705.1844,84810.2836,72474.5011,28559.1154
26.876294,87.28274,917100,70200,0,0,0,0,0,0,918900,72000,0,0,0,0,0,0,918000,76500,0,0,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,175500,310500,183600,109800,138600,101700,115200,124200,161100,163800,114300,63000,14400,0,16200,34200,86400,142200,177300,140400,222300,139500,48600,2700,0,0,980100,0,0,166500,344700,98100,27000,69300,112500,25200,76500,90000,61619.0125,13756.1764,41881.7605,49283.23
26.484911,87.960663,981900,0,0,6300,0,0,0,0,924300,0,0,63900,0,0,0,0,969300,0,0,20700,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,900,225900,194400,198900,208800,96300,63000,8100,0,0,0,1800,18000,23400,54900,89100,144900,396900,217800,33300,0,0,0,980100,0,0,0,54900,257400,313200,199800,39600,79200,36000,0,21651.0772,43362.0544,19677.352,-59.9
26.783437,86.716175,0,0,0,573300,421200,0,0,0,0,0,0,572400,417600,0,0,0,0,9000,0,580500,402300,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,72900,130500,81900,76500,222300,188100,198000,181800,99000,72900,27900,0,0,0,98100,18900,0,0,0,0,0,0,0,0,0,0,72000,0,0,9900,9900,15300,18000,26100,14400,7200,9000,7200,7835.0008,3887.5504,4874.413,3887.5504
27.853004,86.751207,107100,148500,6300,0,0,0,0,729900,101700,756000,80100,54900,0,0,0,0,95400,762300,84600,54900,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,140400,202500,90000,64800,160200,122400,107100,106200,106200,99000,111600,101700,54900,19800,0,9000,33300,100800,165600,186300,290700,176400,74700,3600,0,980100,0,0,0,111600,426600,411300,62100,8100,900,1800,2700,15300,433.5313,926.9626,1420.3939,8328.4321
26.894589,87.474347,440100,0,0,549000,0,0,0,0,461700,0,0,525600,0,0,0,0,442800,0,0,550800,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,164700,287100,149400,101700,246600,259200,251100,125100,65700,36000,5400,0,0,0,17100,126000,234900,252000,219600,103500,27000,0,0,0,0,1009800,0,0,0,5400,43200,247500,504900,171000,2700,4500,0,900,1420.3939,2407.2565,-59.9,433.5313
26.862227,87.96368,496800,0,0,492300,0,0,0,0,481500,0,0,505800,0,0,0,0,515700,0,0,473400,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,214200,304200,141300,102600,0,0,0,0,0,0,10800,56700,102600,123300,9900,52200,109800,251100,299700,207000,104400,6300,0,0,0,0,980100,0,0,124200,481500,238500,28800,46800,11700,1800,23400,83700,6354.7069,926.9626,12769.3138,45829.2109
26.435903,87.677597,0,0,0,435600,190800,0,81900,0,8100,0,0,553500,198000,0,105300,0,35100,0,0,470700,204300,0,6300,0,0,0,0,0,0,0,0,871200,0,0,0,0,0,0,89100,158400,105300,85500,477900,180000,115200,75600,27000,0,0,0,0,0,5400,40500,129600,197100,248400,185400,162900,40500,0,0,0,1009800,0,0,0,185400,302400,207000,151200,76500,1800,0,18900,66600,926.9626,-59.9,10302.1573,36454.0162
26.990927,87.530069,5400,0,0,981000,0,0,0,0,7200,0,0,981900,0,0,0,0,5400,0,0,983700,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,146700,263700,164700,134100,0,0,0,0,0,900,19800,43200,63900,95400,309600,432900,185400,46800,2700,2700,0,0,0,0,0,980100,0,0,900,27000,66600,72000,155700,158400,112500,129600,211500,45900,61619.0125,70994.2072,115896.4555,25105.0963
27.515877,86.632557,910800,0,0,81000,0,0,0,0,900900,0,0,88200,0,0,0,0,889200,6300,6300,91800,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,16200,89100,119700,141300,365400,307800,138600,27000,0,0,0,0,0,0,0,1009800,0,0,90900,146700,87300,107100,90900,117900,117000,139500,82800,64579.6003,64086.169,76421.9515,45335.7796
27.186484,86.978168,893700,0,0,99000,0,0,0,0,881100,0,0,109800,0,0,0,0,895500,0,0,99900,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,49500,97200,65700,61200,0,16200,68400,105300,104400,103500,107100,99900,97200,108900,9000,24300,39600,62100,100800,193500,404100,125100,21600,0,0,0,980100,0,0,8100,74700,188100,75600,249300,159300,91800,118800,14400,87277.4401,50270.0926,65073.0316,7835.0008
27.273863,87.999345,216000,0,722700,47700,0,0,0,0,205200,0,738900,45000,0,0,0,0,220500,0,716400,55800,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,229500,336600,173700,112500,0,0,0,35100,92700,99000,111600,98100,96300,108000,762300,233100,14400,0,0,0,0,0,0,0,0,980100,0,0,1800,83700,130500,140400,117000,124200,133200,118800,107100,53100,72967.9324,65073.0316,58658.4247,29052.5467
27.177245,87.390091,576900,0,195300,218700,0,0,0,0,547200,0,195300,246600,0,0,0,0,500400,0,208800,279900,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,83700,163800,114300,101700,0,0,0,0,0,40500,90900,140400,139500,142200,4500,36000,93600,176400,207900,199800,264600,27000,0,0,0,1009800,0,0,0,90900,279000,154800,79200,13500,0,19800,256500,116100,-59.9,10795.5886,140568.0205,63592.7377
27.266854,87.777607,508500,220500,0,260100,0,0,0,0,521100,216900,0,252000,0,0,0,0,524700,205200,0,257400,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,85500,163800,111600,104400,0,0,52200,91800,103500,99900,107100,100800,97200,110700,852300,126900,900,0,0,0,0,0,0,0,0,207900,772200,0,900,54000,116100,151200,138600,129600,110700,109800,123300,45900,60632.1499,60138.7186,67540.1881,25105.0963
27.696072,87.450485,472500,51300,467100,0,0,0,0,0,462600,39600,486900,0,0,0,0,0,449100,76500,469800,0,0,0,0,0,0,260100,749700,0,0,0,0,0,0,0,0,0,0,0,44100,90000,58500,54000,60300,81900,115200,153900,162900,129600,115200,110700,45900,9000,809100,164700,5400,900,0,0,0,0,0,0,0,1009800,0,0,5400,64800,129600,115200,142200,142200,125100,88200,120600,46800,68527.0507,48296.3674,66059.8942,25598.5276
27.506144,87.076142,454500,538200,0,0,0,0,0,0,447300,544500,0,0,0,0,0,0,420300,570600,0,4500,0,0,0,0,0,0,18000,1022400,0,0,0,0,0,0,0,0,0,0,125100,232200,130500,97200,0,0,0,0,0,0,0,0,6300,36000,13500,47700,67500,115200,151200,168300,308700,137700,0,0,0,980100,0,0,0,64800,147600,66600,37800,4500,59400,173700,362700,92700,32506.5658,95172.3409,198792.9139,50763.5239
26.856405,87.522295,674100,0,0,0,317700,0,0,0,650700,0,0,338400,0,0,0,0,665100,0,0,329400,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,168300,284400,164700,114300,0,0,0,0,20700,46800,125100,189900,210600,221400,18900,49500,95400,132300,188100,176400,252000,94500,2700,0,0,0,0,1009800,0,79200,313200,195300,171900,38700,15300,24300,104400,67500,8328.4321,13262.7451,57178.1308,36947.4475
26.814453,88.020842,727200,0,0,261900,0,0,0,0,726300,0,0,261900,0,0,0,0,637200,0,0,352800,0,0,0,0,0,0,0,505800,504000,0,0,0,0,0,0,0,0,0,118800,197100,123300,101700,0,0,0,0,0,0,28800,86400,99000,108000,2700,24300,32400,56700,101700,156600,413100,189900,32400,0,0,1040400,0,0,0,0,105300,432900,117000,6300,85500,260100,1800,900,46816.0735,142541.7457,926.9626,433.5313
27.4931,87.559578,990900,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,991800,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,34200,67500,44100,42300,225000,189900,200700,207900,120600,45000,6300,0,0,0,16200,54900,100800,154800,178200,175500,279000,49500,900,0,0,980100,0,0,0,90000,189000,162900,185400,71100,12600,46800,148500,103500,6848.1382,25598.5276,81356.2645,56684.6995
26.485094,87.770889,0,0,0,990000,0,0,0,0,0,0,0,987300,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,179100,307800,175500,126000,13500,31500,56700,69300,95400,101700,120600,138600,122400,99000,900,6300,24300,90000,171900,236700,350100,84600,11700,3600,0,0,1009800,0,0,171900,306900,10800,0,0,1800,136800,274500,77400,926.9626,74941.6576,150436.6465,42375.1918
26.558548,87.92515,0,0,0,989100,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,994500,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,35100,70200,59400,59400,92700,161100,108000,99000,0,0,0,3600,32400,90900,109800,102600,126000,154800,0,6300,23400,72900,124200,144000,309600,242100,53100,4500,0,1009800,0,0,0,63900,15300,0,0,0,0,35100,633600,232200,-59.9,19183.9207,347315.7352,127245.3754
27.36257,86.413012,519300,0,0,472500,0,0,0,0,495000,0,0,501300,0,0,0,0,479700,0,0,506700,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,99000,171000,114300,99900,90900,93600,98100,109800,98100,96300,107100,97200,99000,99900,41400,73800,115200,137700,208800,196200,173700,33300,0,0,0,0,1009800,0,0,37800,40500,31500,131400,353700,200700,83700,64800,36000,109975.2799,45829.2109,35467.1536,19677.352
27.353623,87.269271,507600,0,0,485100,0,0,0,0,520200,0,0,469800,0,0,0,0,498600,0,0,496800,0,0,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,69300,134100,95400,89100,0,0,0,2700,54900,97200,108900,95400,99000,108000,900,16200,60300,215100,310500,223200,148500,5400,0,0,0,980100,0,0,0,0,0,7200,133200,630900,198900,9900,0,0,108988.4173,5367.8443,-59.9,-59.9
26.567224,87.355747,0,0,0,991800,0,0,0,0,0,0,0,990900,0,0,0,0,0,0,0,996300,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,120600,218700,106200,81000,220500,188100,191700,192600,96300,85500,18000,0,0,0,20700,106200,157500,179100,184500,155700,171000,5400,0,0,0,980100,0,0,0,0,30600,280800,389700,211500,62100,3600,1800,0,33986.8597,1913.8252,926.9626,-59.9
27.583521,87.918127,0,517500,310500,0,161100,0,0,0,0,504000,320400,0,163800,0,0,0,0,497700,299700,0,0,0,0,197100,0,856800,123300,0,0,0,0,0,0,0,0,0,0,0,24300,46800,32400,31500,0,0,2700,23400,54900,94500,125100,140400,172800,162900,10800,52200,109800,199800,217800,181800,211500,26100,0,0,0,1009800,0,0,0,120600,151200,223200,51300,4500,9000,76500,179100,194400,4874.413,41881.7605,98132.9287,106521.2608
27.483926,87.750587,851400,115200,0,21600,0,0,0,0,814500,125100,0,51300,0,0,0,0,793800,166500,0,30600,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,8100,16200,11700,16200,92700,90900,115200,127800,134100,113400,102600,81000,63000,47700,1800,12600,39600,116100,151200,198900,376200,108000,5400,0,0,1009800,0,0,0,88200,134100,5400,0,0,28800,435600,262800,54900,15729.9016,238760.8492,144022.0396,30039.4093
27.603951,87.868965,405000,152100,182700,249300,0,0,0,0,609300,147600,2700,228600,0,0,0,0,148500,9900,0,782100,54000,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,168300,308700,181800,136800,182700,148500,129600,127800,117000,90900,83700,56700,38700,18900,11700,42300,57600,120600,190800,258300,284400,44100,0,0,0,980100,0,0,0,46800,26100,22500,231300,283500,265500,94500,9000,30600,145502.3335,51750.3865,4874.413,16716.7642
26.925162,87.395834,0,0,0,983700,7200,0,0,0,0,0,0,989100,0,0,0,0,582300,145800,0,260100,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,81000,154800,111600,97200,229500,179100,145800,114300,103500,98100,109800,10800,0,0,52200,89100,63000,98100,128700,124200,307800,143100,3600,0,0,1040400,0,0,0,19800,30600,65700,300600,203400,72000,44100,225000,48600,39414.604,24118.2337,123297.925,26585.3902
27.34329,87.298907,451800,0,0,539100,0,0,0,0,436500,0,0,552600,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,476100,0,0,0,0,0,533700,0,0,0,0,79200,151200,111600,106200,0,0,0,9900,52200,99000,168300,182700,199800,188100,6300,36000,98100,176400,215100,222300,217800,35100,2700,0,0,980100,0,0,0,3600,116100,365400,240300,93600,97200,46800,42300,4500,53230.6804,25598.5276,23131.3711,2407.2565
27.789087,87.941267,0,0,0,0,0,0,0,988200,0,0,266400,0,527400,0,0,195300,387900,0,6300,600300,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,72900,140400,90900,87300,0,0,67500,113400,94500,99900,132300,139500,144000,116100,7200,57600,79200,126900,160200,157500,270900,114300,6300,0,0,0,0,1009800,0,6300,10800,21600,77400,65700,144900,491400,154800,7200,79382.5393,269353.5898,84810.2836,3887.5504
26.810351,87.349256,990900,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,168300,291600,179100,134100,0,0,65700,103500,146700,175500,218700,198900,67500,4500,14400,36000,61200,105300,131400,207000,306900,111600,6300,0,0,1009800,0,0,0,115200,240300,161100,65700,4500,8100,55800,234000,95400,4380.9817,30532.8406,128232.238,52243.8178
27.282221,86.842302,964800,0,0,27000,0,0,0,0,963000,0,0,30600,0,0,0,0,949500,0,0,40500,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,101700,196200,125100,97200,243900,179100,165600,124200,116100,81000,57600,27000,1800,0,84600,189000,202500,155700,117900,81000,103500,42300,3600,0,0,1040400,0,0,900,17100,16200,24300,79200,369000,206100,172800,55800,38700,112935.8677,94678.9096,30532.8406,21157.6459
27.856426,86.883025,0,0,0,0,0,0,0,988200,0,0,0,0,25200,0,0,967500,892800,0,0,96300,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,162900,270000,149400,124200,0,0,0,0,11700,31500,54900,74700,90000,110700,607500,336600,33300,2700,0,0,0,0,0,0,0,0,1009800,0,1800,62100,106200,62100,78300,91800,153900,194400,175500,54000,84316.8523,106521.2608,96159.2035,29545.978
26.87087,87.202195,172800,0,0,747900,70200,0,0,0,182700,0,0,705600,101700,0,0,0,824400,0,0,169200,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,216000,341100,170100,114300,258300,230400,204300,135900,103500,50400,15300,0,0,0,736200,242100,26100,5400,0,0,0,0,0,0,0,1009800,0,0,4500,82800,115200,150300,130500,116100,145800,122400,99000,43200,79875.9706,67046.7568,54217.543,23624.8024
26.69649,87.673297,0,0,0,988200,0,0,0,0,0,0,0,990000,0,0,0,0,171000,0,27900,704700,91800,0,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,8100,18900,18000,19800,301500,281700,181800,100800,81000,45900,4500,0,0,0,0,900,8100,39600,91800,149400,451800,208800,29700,0,0,980100,0,0,0,0,0,0,5400,110700,537300,290700,36000,0,294518.5861,159318.4099,19677.352,-59.9
26.803917,87.869948,880200,0,0,108000,0,0,0,0,871200,0,0,117900,0,0,0,0,0,0,0,992700,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,134100,228600,135900,113400,0,0,0,0,0,0,0,0,6300,85500,32400,192600,166500,130500,125100,116100,180000,36900,0,0,0,980100,0,0,0,144900,162000,17100,900,9000,81000,255600,197100,112500,44348.917,140074.5892,108001.5547,61619.0125
26.698787,87.81356,990000,0,0,0,0,0,0,0,987300,0,0,0,0,0,0,0,869400,0,0,117900,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,128700,226800,135000,109800,55800,66600,83700,104400,117000,109800,196200,192600,57600,4500,26100,80100,194400,207000,208800,151200,105300,7200,0,0,0,0,1009800,0,0,90000,71100,21600,40500,60300,166500,255600,182700,91800,91224.8905,140074.5892,100106.6539,50270.0926
27.492581,86.540519,893700,0,0,99000,0,0,0,0,877500,0,0,113400,0,0,0,0,989100,0,0,6300,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,49500,105300,77400,73800,148500,104400,100800,119700,156600,159300,155700,48600,1800,0,554400,263700,19800,0,0,0,0,0,0,0,0,0,877500,0,1800,69300,85500,91800,126000,108000,103500,106200,103500,42300,56684.6995,58164.9934,56684.6995,23131.3711
27.54849,86.49283,537300,243900,0,0,0,0,0,214200,675900,227700,88200,0,0,0,0,0,823500,0,81000,92700,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,160200,279900,151200,126900,12600,49500,98100,102600,105300,104400,98100,104400,102600,104400,0,3600,60300,153900,329400,266400,160200,6300,0,0,0,1040400,0,0,0,49500,5400,0,0,9000,162000,416700,270000,67500,88757.734,228398.7919,147969.49,36947.4475
27.655857,86.730713,193500,188100,612900,0,0,0,0,0,185400,171900,634500,0,0,0,0,0,594000,275400,123300,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,72900,142200,86400,79200,0,0,0,0,11700,72900,113400,98100,136800,219600,1800,17100,43200,123300,203400,242100,275400,100800,2700,0,0,1009800,0,0,0,0,23400,535500,411300,39600,0,0,0,0,-59.9,-59.9,-59.9,-59.9
